RIC;ISIN;Company Common Name;TRBC Economic Sector Name;Country of Issuer
SYZG.DE;DE0005104806;Syzygy AG;Industrials;Germany
CY1k.F;DE000A2AAE22;SBF AG;Industrials;Germany
PEHG.F;DE0006201403;PEH Wertpapier AG;Financials;Germany
H2OG.F;DE000A255G02;Enapter AG;Utilities;Germany
HMUG.DE;DE0006061104;HMS Bergbau AG;Energy;Germany
HEM1.F;DE000A0BVVK7;Deutsche Cannabis AG;Financials;Germany
CSHG.DE;DE0005407100;CENIT AG;Technology;Germany
ASKn.DE;DE000A2E3707;Asknet Solutions AG;Technology;Germany
TTOG.F;DE0007501009;TTL Beteiligungs und Grundbesitz AG;Real Estate;Germany
AAQ1k.DE;DE000A3H2101;Aap Implantate AG;Healthcare;Germany
T2GG.F;DE0005216907;Tradegate AG Wertpapierhandelsbank;Financials;Germany
NC5Ak.DE;DE000A12UP37;NorCom Information Technology AG;Technology;Germany
FEWG.F;DE0005753149;Funkwerk AG;Technology;Germany
KSBG.DE;DE0006292006;KSB SE & Co KgaA;Industrials;Germany
3IT.F;NL0006129074;Audius SE;Technology;Germany
SWEGn.DE;DE0005156236;Schweizer Electronic AG;Technology;Germany
FHWG.F;DE0005767909;Fernheizwerk Neukoelln AG;Utilities;Germany
LIK.DE;DE000A0JDBC7;Limes Schlosskliniken AG;Healthcare;Germany
BEFG.F;DE0005221303;Berliner Effektengesellschaft AG;Financials;Germany
ABOG.DE;DE000A1EWXA4;clearvise AG;Utilities;Germany
DTDGk.DE;DE0001262152;B+S Banksysteme AG;Technology;Germany
IS7G.DE;DE0005874846;InTiCa Systems AG;Industrials;Germany
NLVGn.DE;DE0008435967;NUeRNBERGER Beteiligungs AG;Financials;Germany
EBE.DE;DE000A2G8XP9;Aifinyo AG;Financials;Germany
YOCG.DE;DE0005932735;YOC AG;Technology;Germany
V6CG.DE;DE0007846867;Viscom AG;Industrials;Germany
AYDGn.DE;DE000A1K0375;Artnet AG;Consumer Cyclicals;Germany
AMI1.F;DE0008131350;Medondo Holding AG;Technology;Germany
ISH1k.DE;DE000A254211;Intershop Communications AG;Technology;Germany
MAKG.DE;DE0006044001;Maternus Kliniken AG;Healthcare;Germany
MLLG.DE;DE0006214687;Mueller Die lila Logistik SE;Industrials;Germany
IS8G.DE;DE0007830788;Ifa Systems AG;Healthcare;Germany
MZXG.DE;DE0005492938;Masterflex SE;Industrials;Germany
DBIG.F;DE000A0Z25L1;Deutsche Biotech Innovativ AG;Healthcare;Germany
RTCG.DE;DE0007008906;Realtech AG;Technology;Germany
ECKG.DE;DE0005199905;LUDWIG BECK am Rathauseck Textilhaus Feldmeier AG;Consumer Cyclicals;Germany
DCIGk.F;DE000A11QU11;DCI Database for Commerce and Industry AG;Technology;Germany
BBHKk.F;DE000A2LQT08;Deutsche Balaton AG;Financials;Germany
H9YG.DE;DE000A0KF6M8;HanseYachts AG;Consumer Cyclicals;Germany
LECG.F;DE0006458003;Lechwerke AG;Utilities;Germany
WDLk.DE;DE000WNDL201;Windeln.de SE;Consumer Cyclicals;Germany
ULCG.DE;DE0005489561;United Labels AG;Consumer Cyclicals;Germany
OBSG.DE;DE0005228779;Orbis AG;Technology;Germany
V3VGn.DE;DE000A0BL849;Vita 34 AG;Healthcare;Germany
ANWGn.DE;DE000A1A6WE6;DocCheck AG;Consumer Cyclicals;Germany
GIBG.F;DE000GSW1111;GSW Immobilien AG;Real Estate;Germany
ESYGn.DE;DE000A2YN991;Easy Software AG;Technology;Germany
SW10n.F;DE000A3E5B74;SHW AG;Consumer Cyclicals;Germany
NXRG.DE;DE000A1K03W5;NEXR Technologies SE;Technology;Germany
WWGG.F;DE0007760001;Gelsenwasser AG;Utilities;Germany
MSAG.DE;DE0005855183;MS Industrie AG;Consumer Cyclicals;Germany
PGAG.F;DE000A0AFGF3;Pearl Gold AG;Basic Materials;Germany
STGG.F;DE0007318008;Stinag Stuttgart Invest AG;Real Estate;Germany
TR9G.F;DE000A0S9R37;Otrs AG;Technology;Germany
OELG.F;DE0007269003;ADM Hamburg AG;Consumer Non-Cyclicals;Germany
DIEG.DE;DE0005580005;Dierig Holding AG;Consumer Cyclicals;Germany
GRFG.F;DE0005897300;Greiffenberger AG;Basic Materials;Germany
WIGGk.DE;DE000A1EMG56;Sporttotal AG;Consumer Cyclicals;Germany
EUXG.F;DE0005660104;Euwax AG;Financials;Germany
TURG.F;DE0007504508;Turbon AG;Technology;Germany
CEAG.DE;DE0006201106;Friwo AG;Industrials;Germany
AMMn.DE;DE000A2GSVV5;Grounds Real Estate Development AG;Real Estate;Germany
RGBG.F;DE0008009564;Regenbogen AG;Consumer Cyclicals;Germany
UCA1.F;DE000A12UK57;UCA AG;Financials;Germany
MSHGn.F;DE0007016008;WASGAU Produktions & Handels AG;Consumer Non-Cyclicals;Germany
MBKG.DE;DE0008148206;Merkur Privatbank KGaA;Financials;Germany
TRUG.DE;DE000A2NB7S2;Traumhaus AG;Consumer Cyclicals;Germany
M4NG.DE;DE000A0KD0F7;Muehlhan AG;Industrials;Germany
COR2.DE;DE000A0B9VV6;Coreo AG;Real Estate;Germany
9TS.DE;DE000A2PXQD4;TubeSolar AG;Energy;Germany
SHSGk.F;DE000A0XFWK2;SHS Viveon AG;Technology;Germany
3SQ1.F;NL0010872388;AHT Syngas Technology NV;Industrials;Germany
FVIG.F;DE000A0MW975;Fair Value Reit AG;Real Estate;Germany
SPBH.F;DE0007224008;Sedlmayr Grund und Immobilien AG;Real Estate;Germany
CPUGk.F;DE000A0WMPN8;CPU Softwarehouse AG;Technology;Germany
QB7G.DE;DE0005202303;Quirin Privatbank AG;Financials;Germany
K1RG.DE;DE000A0KFUJ5;KROMI Logistik AG;Industrials;Germany
WCMKk.DE;DE000A1X3X33;WCM Beteiligungsund Grundbesitz-AG;Real Estate;Germany
CNWk.DE;DE000A3E5C08;CoDon AG;Healthcare;Germany
TLIK.DE;DE000A289B07;TELES Informationstechnologien AG;Technology;Germany
SGFn.DE;DE000A1MMEV4;SGT German Private Equity GmbH & Co KgaA;Financials;Germany
MEDG.DE;DE0006595101;Mediclin AG;Healthcare;Germany
RSL2.DE;DE000A1PHBB5;R Stahl AG;Industrials;Germany
GTK.DE;DE000A1EMHE0;Tonkens Agrar AG;Consumer Non-Cyclicals;Germany
DEF.DE;DE000A13SUL5;Defama Deutsche Fachmarkt AG;Real Estate;Germany
LSXG.DE;DE0005754402;LS telcom AG;Technology;Germany
GGS.DE;DE0005156004;Gigaset AG;Technology;Germany
H9O1k.F;DE000A1MMCR6;Humanoptics AG;Healthcare;Germany
O4BG.DE;DE0006286560;OVB Holding AG;Financials;Germany
ECXn.DE;DE000A3H2184;Epigenomics AG;Healthcare;Germany
WUG.F;DE0007775207;Westag AG;Consumer Cyclicals;Germany
N7GG.F;DE000A0JKHC9;Nanogate SE;Basic Materials;Germany
SPTG.F;DE000A0NK3W4;Sparta AG;Financials;Germany
G6PGn.DE;DE0007612103;Going Public Media AG;Industrials;Germany
II8G.F;DE000A0JC0V8;InterCard AG Informationssysteme;Industrials;Germany
LDF.DE;DE000A2QRHL6;Linus Digital Finance AG;Technology;Germany
FF24.DE;DE000A1PG508;Fast Finance 24 Holding AG;Financials;Germany
M3VGn.DE;DE000A0LBFE4;Mevis Medical Solutions AG;Healthcare;Germany
BIG1k.DE;DE000BGAG981;Bio Gate AG;Healthcare;Germany
ITMG.DE;DE0006223605;Intertainment AG;Consumer Cyclicals;Germany
IFS1.F;DE0006097108;infas Holding AG;Consumer Cyclicals;Germany
14Dn.DE;DE000A3CN9R8;Tokentus Investment AG;Technology;Germany
MUTG.F;DE0006614001;Mineralbrunnen Ueberkingen-Teinach GmbH & Co KGaA;Consumer Non-Cyclicals;Germany
BBIG.F;DE0005280002;BBI Buergerliches Brauhaus Immobilien AG;Real Estate;Germany
KSWG.F;DE000A161309;KST Beteiligungs AG;Financials;Germany
NWXG.F;DE0006775505;NORDWEST Handel AG;Basic Materials;Germany
EFFG.DE;DE0008041005;Deutsche Effecten und Wechsel Beteiligungsgesellschaft AG;Financials;Germany
FRSG.DE;DE0005775803;Foris AG;Financials;Germany
SWOG.F;DE0007228009;a a a AG allgemeine anlageverwaltung;Real Estate;Germany
SWVKk.F;DE000A1YCMM2;SolarWorld AG;Energy;Germany
ALXG.F;DE0005032007;Alexanderwerk AG;Industrials;Germany
NUCG.F;DE0006789605;Nucletron Electronic AG;Industrials;Germany
ERWE.F;DE000A1X3WX6;ERWE Immobilien AG;Real Estate;Germany
A6TG.DE;DE0005209589;artec technologies AG;Technology;Germany
DISG.DE;DE0005538607;Diskus Werke AG;Industrials;Germany
PH6.F;DE000A1X3WF3;Philion SE;Technology;Germany
MNVG.F;DE0006553464;Mainova AG;Utilities;Germany
AAHG.F;DE0005009740;Ahlers AG;Consumer Cyclicals;Germany
PITG.F;DE0006925001;Pittler Maschinenfabrik AG;Industrials;Germany
BLHG.F;DE0005261606;BREMER LAGERHAUS-GESELLSCHAFT AG von 1877;Industrials;Germany
PLEKk.F;DE000A161Z44;Plenum AG;Industrials;Germany
GAG1n.DE;DE000A0Z26C8;GORE German Office Real Estate AG;Financials;Germany
MTVG.DE;DE0006569403;Albis Leasing AG;Financials;Germany
LEH.F;DE000A2DA406;Lehner Investments AG;Basic Materials;Germany
VG8G.DE;DE0005479307;Varengold Bank AG;Financials;Germany
VRL.F;DE000A2BPK34;Net Digital AG;Technology;Germany
KWGG.DE;DE0006578008;KHD Humboldt Wedag International AG;Industrials;Germany
LNSX.DE;DE000A0DPRE6;Allane SE;Financials;Germany
SPME.DE;DE0007279507;Splendid Medien AG;Consumer Cyclicals;Germany
BSSG.F;DE000A2BPP88;Beta Systems Software AG;Technology;Germany
VAO.F;DE000A0WMNK9;Vapiano SE;Consumer Cyclicals;Germany
AMA1n.F;DE000A2LQUJ6;Altech Advanced Materials AG;Basic Materials;Germany
FNGG.F;DE0005070908;Fritz Nols AG;Industrials;Germany
IC8Gn.DE;DE000A0HNF96;InCity Immobilien AG;Real Estate;Germany
ADCG.F;DE0005214506;AdCapital AG;Financials;Germany
DFTKn.DE;DE000A2AA204;DF Deutsche Forfait AG;Financials;Germany
KGRG.F;DE0006336001;Lewag Holding AG;Industrials;Germany
ELNk.F;DE000A0WMJQ4;Elanix Biotechnologies AG;Healthcare;Germany
SFDGk.DE;DE000A2DAN10;Softline AG;Technology;Germany
333.F;DE000A1YDDM9;Decheng Technology AG;Basic Materials;Germany
ECF1.DE;DE000A12UK08;Mountain Alliance AG;Technology;Germany
9JKn.F;DE000A2AA1Q5;International School Augsburg ISA gemeinnuetzige AG;Academic & Educational Services;Germany
SCMG.F;DE0007216707;SCHUMAG AG;Industrials;Germany
TVD6.F;DE000A0L1NQ8;German Values Property Group AG;Financials;Germany
E8XG.DE;DE000A0KFKH0;elexxion AG;Healthcare;Germany
HYIG.F;DE0006004500;Hyrican Informationssysteme AG;Technology;Germany
OLGG.F;DE0006851603;Verallia Deutschland AG;Basic Materials;Germany
YMSG.F;DE0007847303;Ymos AG;Real Estate;Germany
H9WG.DE;DE000A0LR4P1;HWA AG;Consumer Cyclicals;Germany
P9RG.F;DE0005870323;Primag AG;Real Estate;Germany
ZSOL.DE;DE0006926504;Solutiance AG;Technology;Germany
ZEFG.F;DE000ZDWT018;Zhongde Waste Technology AG;Energy;Germany
IPOKk.F;DE000A254294;Heidelberger Beteiligungsholding AG;Financials;Germany
GWI2k.F;DE000A255G36;Gerry Weber International AG;Consumer Cyclicals;Germany
EISG.F;DE0005658009;Eisen und Huettenwerke AG;Financials;Germany
T3T1k.DE;DE000A2AAA75;Seven Principles AG;Technology;Germany
AB1.F;GB00B128C026;Air Berlin Plc;Industrials;Germany
MPSCk.F;DE000A254203;Muehl Product & Service AG;Basic Materials;Germany
EIFG.F;DE0005653604;Eifelhoehen-Klinik AG;Healthcare;Germany
2QUn.DE;DE000A2BPNB1;Onoff AG;Technology;Germany
TCUG.F;DE0007454209;TC Unterhaltungselektronik AG;Technology;Germany
RKBG.F;DE0008103102;Webac Holding AG;Industrials;Germany
SSHG.F;DE0007346603;Suedwestdeutsche Salzwerke AG;Basic Materials;Germany
VMR1k.F;DE000A1RFHN7;Value Management & Research AG;Financials;Germany
RCMN.DE;DE000A1RFMY4;Rcm Beteiligungs AG;Real Estate;Germany
I7NG.F;DE000A0JL461;Itn Nanovation AG;Utilities;Germany
CFCG.DE;DE000A0LBKW6;UET United Electronic Technology AG;Industrials;Germany
INW1k.DE;DE000A14KR27;GBS Software AG;Technology;Germany
SMBG.F;DE0007218901;Schwaelbchen Molkerei Jakob Berz AG;Consumer Non-Cyclicals;Germany
S6P.F;DE000A2TR919;Spielvereinigung Unterhaching Fussball GmbH & Co KgaA;Consumer Cyclicals;Germany
NSNG.F;DE0005021307;Neschen AG;Basic Materials;Germany
EUCAn.F;DE000A1K0300;euromicron AG;Industrials;Germany
B9BG.F;DE000A1CRQD6;BHB Brauholding Bayern Mitte AG;Consumer Non-Cyclicals;Germany
PDAG.DE;DE0006967805;Pro DV AG;Technology;Germany
BTBB.F;DE000A2E3772;SLEEPZ AG;Consumer Cyclicals;Germany
SFXG.F;DE0006614712;SOLAR FABRIK AG FUER PRODUKTION UND VERTRIEB VON SOLARTECh PROD;Energy;Germany
ML2G.F;DE000A2LQ728;Ming Le Sports AG;Consumer Cyclicals;Germany
GIVG.DE;DE000A0Z2Y48;Verianos Se;Real Estate;Germany
TISG.F;DE0007458804;Tiscon AG;Consumer Cyclicals;Germany
PUZG.F;DE0006954001;Pongs & Zahn AG;Basic Materials;Germany
EXJ.F;DE000A1E89S5;Readcrest Capital AG;Industrials;Germany
RY8.F;DE000RYSE888;ROY Asset Holding SE;Consumer Cyclicals;Germany
WBAHk.DE;DE000A2TSU21;Wild Bunch AG;Consumer Cyclicals;Germany
HBD1.F;DE000A1A6WB2;Philomaxcap AG;Consumer Cyclicals;Germany
BMMG.F;DE0005275507;Brueder Mannesmann AG;Consumer Cyclicals;Germany
RTML.F;DE000HNC2059;Camerit AG;Financials;Germany
ICPG.F;DE000A1R1C81;Panamax AG;Financials;Germany
SGUG.F;DE000SGU8886;Sino German United AG;Consumer Non-Cyclicals;Germany
VEHG.F;DE0007600108;Valora Effekten Handel AG;Financials;Germany
MPRKk.F;DE000A1MMCY2;Maier & Partner AG;Financials;Germany
HVBG.F;DE0008250002;UeSTRA Hannoversche Verkehrsbetriebe AG;Industrials;Germany
HETAn.F;DE000A1X3WW8;KHD Humboldt Wedag Vermoegensverwaltungs-AG;Industrials;Germany
U1D.F;DE000A14KN47;Clockchain AG;Consumer Cyclicals;Germany
LKBG.F;DE000A0N3EU3;L-KONZEPT Holding AG;Real Estate;Germany
RTVGn.F;DE000A161N14;Your Family Entertainment AG;Consumer Cyclicals;Germany
8S9.F;DE000A1PHEL8;Snowbird AG;Consumer Cyclicals;Germany
PKBG.F;DE0006902000;Park & Bellheimer AG;Consumer Non-Cyclicals;Germany
WTBG.F;DE0007477507;Walter Bau-AG;Industrials;Germany
W8Z0n.F;DE000A3E4993;General Technologies AG;Utilities;Germany
TUFG.F;DE000A161N22;Tuff Group AG;Industrials;Germany
G7BG.F;DE000A0JKHG0;GWB Immobilien AG;Real Estate;Germany
VVAGk.F;DE000A1E8G88;Vivanco Gruppe AG;Technology;Germany
E2NG.MU;DE0005491666;Endor AG;Technology;Germany
UPRG.F;DE0005509129;Uniprof Real Estate Holding AG;Real Estate;Germany
T3PA.DE;DE000A1N5HU0;European Energy Exchange AG;Financials;Germany
VG1.F;DE0007786303;ECHOS Holding AG;Financials;Germany
FKEK.F;DE000A2TSM88;Valens Holding AG;Financials;Germany
GOZGn.F;DE0007686826;Gold Zack AG;Financials;Germany
MEIA.DE;DE000MAG0008;MeinAuto Group AG;Consumer Cyclicals;Germany
BABLG.DE;DE000A3CWAW6;Babbel Group AG;Technology;Germany
LUMG.F;DE0006492903;ais AG;Industrials;Germany
OSRn.H;DE000LED4000;Osram Licht AG;Industrials;Germany
ZPFGn.MU;DE000A2TSMZ8;Zapf Creation AG;Consumer Cyclicals;Germany
KD8Gn.H;DE000KD88880;Kabel Deutschland Holding AG;Consumer Cyclicals;Germany
9D6.D;DE000A3H3L36;Aurenia SE;Financials;Germany
RKET.H;DE000A12UKK6;Rocket Internet SE;Technology;Germany
VT9G.H;DE000VTG9999;VTG AG;Industrials;Germany
CT4.D;DE000A2NB551;Fox E-Mobility AG;Consumer Cyclicals;Germany
C90.D;DE000A2P2N48;Capella AG;Industrials;Germany
IFAG.H;DE0006131204;Ls Invest AG;Consumer Cyclicals;Germany
CEVG.H;DE0005407506;Centrotec SE;Industrials;Germany
NEPG.H;DE0008271008;SLOMAN NEPTUN Schiffahrts-Aktiengesellschaft;Industrials;Germany
TC1n.H;DE000TCAG172;Tele Columbus AG;Technology;Germany
AGRG.MU;DE0005019004;AGROB Immobilien AG;Real Estate;Germany
PUS.MU;DE0005487904;Pulsion Medical Systems SE;Healthcare;Germany
MSGL.H;DE0005130108;Msg Life Ag;Technology;Germany
MYRKk.H;DE000A11QWW6;MyHammer Holding AG;Technology;Germany
CLSGn.H;DE000CLS1001;McKesson Europe AG;Healthcare;Germany
CAG0n.H;DE000A3H2309;Clere AG;Financials;Germany
HHXG.H;DE000A0MPF55;HAMMONIA Schiffsholding AG;Industrials;Germany
CDZ0k.MU;DE000A3E5C24;Lifespot Capital AG;Technology;Germany
EBSG.H;DE000A1YDGT7;Elbstein AG;Financials;Germany
123F.D;DE000A2P4HL9;123fahrschule SE;Financials;Germany
5GG.D;DE000A1YDBQ4;Consulting Team Holding AG;Financials;Germany
88D.MU;DE000A2P8KF6;WR Wohnraum AG;Real Estate;Germany
JTHG.MU;DE0006216609;Gesundheitswelt Chiemgau AG;Healthcare;Germany
FDD.H;DE0005588008;Pilkington Deutschland AG;Consumer Cyclicals;Germany
8HC.D;DE000A3H2226;Cogia AG;Technology;Germany
KBUG.H;DE0006338007;TAG Colonia Immobilien AG;Real Estate;Germany
XTPG.D;DE0005765507;sino AG;Financials;Germany
CV3.MU;DE000A1MBGZ3;CARPEVIGO Holding AG;Utilities;Germany
GBQG.H;DE0005850903;GBK Beteiligungen AG;Financials;Germany
ABHA.MU;DE000A1X3RR8;Hasen Immobilien AG;Real Estate;Germany
BFKG.BE;DE0005169106;Bastfaserkontor AG;Real Estate;Germany
FTRKk.BE;DE000A1TNUU5;Fonterelli GmbH & Co KGaA;Financials;Germany
EFSG.MU;DE0005647606;Effecten-Spiegel AG;Financials;Germany
LO2k.H;DE000LTT2470;Lotto24 AG;Consumer Cyclicals;Germany
1SKG.MU;DE000A0WMJJ9;Sektkellerei JOppmann AG;Consumer Non-Cyclicals;Germany
SY5N.MU;DE000A13SSX4;Stern Immobilien AG;Real Estate;Germany
SCIG.H;DE0006051014;SCI AG;Financials;Germany
G4B.H;DE000A2AA5A0;Good Brands AG;Financials;Germany
AQP1.D;DE000A3ESE35;Action Press AG;Consumer Cyclicals;Germany
SLBG.MU;DE0007251407;Staatl Mineralbrunnen AG Bad Brueckenau;Consumer Non-Cyclicals;Germany
CUUG.D;DE000A2P4HJ3;Convalue Se;Financials;Germany
M5SG.BE;DE000A0H1GY2;Marna Beteiligungen AG;Financials;Germany
BWQ.D;DE000A0M93V6;Advanced Blockchain AG;Technology;Germany
ZOOG.BE;DE0005031801;Zoologischer Garten Berlin AG;Consumer Cyclicals;Germany
4RL.BE;DE0009145425;Advides AG;Financials;Germany
9AUAn.D;DE000A3H2176;New Meat Company AG;Technology;Germany
QS6A.SG;DE000A14KB33;Q Soft Verwaltungs AG;Technology;Germany
RUCG.H;DE0005487862;Rim AG;Real Estate;Germany
AUDVF.PK;DE0006757008;Audi AG;Consumer Cyclicals;Germany
RLVG.D;DE0008415100;RheinLand Holding AG;Financials;Germany
SE3G.H;DE000A0SMVD5;Smart Equity AG;Technology;Germany
AB9.H;DE0005760029;ABO Wind AG;Energy;Germany
TTIGn.H;DE000A0STST2;TOM TAILOR Holding SE;Consumer Cyclicals;Germany
NBHG.MU;DE0006760002;Hoftex Group AG;Consumer Cyclicals;Germany
OAB0k.H;DE000A3E5D80;OAB Osnabruecker Anlagenund Beteiligungs-Aktiengesellschaft;Real Estate;Germany
TBXG.BE;DE000A0LA304;Tick Trading Software AG;Technology;Germany
ALBG.MU;DE0005035505;Allgaeuer Brauhaus AG;Consumer Non-Cyclicals;Germany
NW4G.BE;DE0007563629;Value Holdings International AG;Financials;Germany
SSSG.D;DE0007190001;Schulte-Schlagbaum AG;Industrials;Germany
MTPG.MU;DE0006633605;Muenchener Tierpark Hellabrunn AG;Consumer Cyclicals;Germany
JOXG.MU;DE0006216401;Jost AG;Industrials;Germany
2GI.MU;DE0005492276;GIEAG Immobilien AG;Real Estate;Germany
XCXG.D;DE000A2LQ1G5;coinIX GmbH & Co KgaA;Financials;Germany
HAKG.HA;DE0006058001;Einbecker Brauhaus AG;Consumer Non-Cyclicals;Germany
MUSGn.D;DE000A0KPM66;Murphy & Spitz Green Capital AG;Financials;Germany
HHHG.MU;DE000A2GS5M9;Homes & Holiday AG;Real Estate;Germany
R1B.MU;DE0005120802;Rubean AG;Technology;Germany
SBVG.SG;DE0007217507;Schwabenverlag AG;Consumer Cyclicals;Germany
SPNG.MU;DE0007331100;Neuhof Textil Holding AG;Consumer Cyclicals;Germany
BEN1.MU;DE000A11QLP3;Beno Holding AG;Real Estate;Germany
EV4G.H;DE0009147207;Sport1 Medien AG;Consumer Cyclicals;Germany
JFIGk.BE;DE000A0XFNB0;Janosch Film & Medien AG;Consumer Cyclicals;Germany
MT3.H;DE000A0JELZ5;Matica Technologies AG;Technology;Germany
ABT1.D;DE000A2YPJ22;Advanced Bitcoin Technologies AG;Technology;Germany
DE1n.H;DE000A1R1EE6;Deufol SE;Industrials;Germany
AO9G.MU;DE000A0MFXS6;Backbone Technology AG;Financials;Germany
HRUG.MU;DE0005204127;Horus AG;Financials;Germany
CCBG.MU;DE0005418404;Instant IPO Holding AG;Financials;Germany
C9TG.H;DE0005430300;Hoevelrat Holding AG;Financials;Germany
KVOG.MU;DE000A2AA444;Oberstdorfer Bergbahn AG;Consumer Cyclicals;Germany
ATWG.BE;DE0005034201;Allerthal Werke AG;Financials;Germany
BGZG.H;DE000A0CBDT6;Smart Grids AG;Industrials;Germany
FAKG.BE;DE0005752307;FALKENSTEIN Nebenwerte AG;Financials;Germany
KULG.MU;DE0007007007;Kulmbacher Brauerei AG;Consumer Non-Cyclicals;Germany
LKMG.MU;DE0006455504;Landshuter Kunstmuehle C A Meyer's Nachf AG;Consumer Non-Cyclicals;Germany
FFM1.H;DE000A2NBP56;Franconofurt AG;Financials;Germany
MDQKk.H;DE000A2NBYB3;MediNavi AG;Consumer Cyclicals;Germany
MFCG.H;DE0005251904;Cash Medien AG;Industrials;Germany
HPIG.MU;DE000A0JCY37;HPI AG;Technology;Germany
IRPA.H;DE000A2LQ710;FERAX Capital AG;Financials;Germany
D2BAk.H;DE000A3H22D7;CD Deutsche Eigenheim AG;Consumer Cyclicals;Germany
UP7G.H;DE000A1EMAK2;United Power Technology AG;Industrials;Germany
ABKG.MU;DE0005013007;Aktienbrauerei Kaufbeuren AG;Consumer Non-Cyclicals;Germany
BMPG.BE;DE0005240907;BMP Pharma Trading AG;Healthcare;Germany
27N.D;DE000A2LQU21;Cannovum AG;Healthcare;Germany
T0C.D;DE000A0LYDS1;vOffice SE;Technology;Germany
PPZG.BE;DE0006934003;Pommersche Provinzial-Zuckersiederei AG;Consumer Non-Cyclicals;Germany
DWBG.SG;DE0005538300;Dinkelacker AG;Real Estate;Germany
ETEG.D;DE000A161234;Ekotechnika AG;Industrials;Germany
SBXn.D;DE000A3E5A59;SynBiotic SE;Healthcare;Germany
A62.D;DE000A1EWVR2;IGP Advantag AG;Financials;Germany
APQG.D;DE000A0KF6W7;Aquamondi AG;Financials;Germany
EADG.MU;DE0001644565;Erlebnis Akademie AG;Consumer Cyclicals;Germany
BBRG.SG;DE0005281000;Buergerliches Brauhaus Ravensburg Lindau AG;Real Estate;Germany
N2F0k.MU;DE000A3H2242;NanoFocus AG;Industrials;Germany
AEE1.D;DE000A1PG979;AEE Ahaus Enscheder AG;Consumer Non-Cyclicals;Germany
TINCk.H;DE000A2G8Y89;Baumot Group AG;Consumer Cyclicals;Germany
BI7G.MU;DE0005204200;Beteiligungen im Baltikum AG;Financials;Germany
ARNG.D;DE0005865505;Arn Georg AG;Real Estate;Germany
IR1.MU;DE000A0JK2B6;Immovaria Real Estate AG;Real Estate;Germany
H2RBn.H;DE000A2G9L00;Halloren Schokoladenfabrik AG;Consumer Non-Cyclicals;Germany
KFW1.BE;DE0006051949;Klepper Faltbootwerft AG;Consumer Cyclicals;Germany
DLBG.SG;DE0005540306;DLB Anlageservice AG;Financials;Germany
CVK.D;DE0005900674;Con Value AG;Industrials;Germany
NHB0n.MU;DE000A3H3LW9;Nebelhornbahn-AG;Industrials;Germany
VFFG.MU;DE0007617003;Vereinigte Filzfabriken AG;Consumer Cyclicals;Germany
5NB.D;DE000A13SUY8;Novetum AG;Financials;Germany
QOUG.H;DE000A0H1KF3;RIPAG AG;Real Estate;Germany
NSAK.D;DE000A2TSL22;OTI Greentech AG;Industrials;Germany
WKMG.BE;DE0007779001;WKM Terrain und Beteiligungs AG;Real Estate;Germany
AD1k.MU;DE000A161440;Auden AG;Financials;Germany
VVX.H;DE0005121107;Palatium Real Estate AG;Real Estate;Germany
A8NG.MU;DE0008074659;Aovo Touristik AG;Consumer Cyclicals;Germany
AROG.SG;DE0006275001;Arcandor AG;Consumer Cyclicals;Germany
I8CKk.H;DE000A1K0441;Independent Capital AG;Financials;Germany
TAV.H;DE0006039191;Trade & Value AG;Financials;Germany
QCEG.H;DE0005558662;Global PVQ SE;Energy;Germany
T7RAk.H;DE000A2AAB74;CGift AG;Financials;Germany
SPBG.D;DE0005490601;Spobag AG;Financials;Germany
ILKG.SG;DE000A1A60A2;Investunity AG;Financials;Germany
KUB1G.MU;DE000A1EWZA9;Konsortium AG;Financials;Germany
SGSG.D;DE0005009104;cash.life AG;Financials;Germany
SZ5.D;DE000A161226;Deutsche Geothermische Immobilien AG;Real Estate;Germany
PRYG.D;DE000A2YN371;Pacifico Renewables Yield AG;Utilities;Germany
HOZG.D;DE0006082001;Philipp Holzmann AG;Industrials;Germany
P0EG.MU;DE0006911605;vPE Wertpapierhandelsbank AG;Financials;Germany
SU3G.BE;DE000A0BMP00;Sunline AG;Energy;Germany
HYWG.BE;DE0006130305;Hydrotec Gesellschaft fuer Wassertechnik AG;Industrials;Germany
RMOG.D;DE0007018707;RM Rheiner Management AG;Financials;Germany
LWDG.D;DE0007948713;iVestos AG;Financials;Germany
NMIG.D;DE000A12ULL2;Aladdin Healthcare Technologies SE;Consumer Cyclicals;Germany
NAKG.H;DE0006759004;NAK Stoffe AG;Consumer Cyclicals;Germany
JFBG.SG;DE0005198907;Joh Friedrich Behrens AG;Consumer Cyclicals;Germany
NGRC.PK;US6362682030;National Graphite Corp;Basic Materials;Germany
BPUG.BE;DE0006633100;bluepool AG;Industrials;Germany
CHIAG.SG;DE000A1EMBS3;AFKEM AG;Financials;Germany
3GOKk.MU;DE000A2E4T02;Global Oil & Gas AG;Energy;Germany
PS4G.H;DE000A0BVU93;Phoenix Solar AG;Energy;Germany
MGNK.H;DE000A2LQ900;Mologen AG;Healthcare;Germany
